Date,Ticker,Close,Strategy,Short_Window,Long_Window,Raw_Signal,Position,Trade_Shares,Shares,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2015-04-27,AAPL,29.46870994567871,MovingAverage,5,20,1,1,0,3690,18.29019355775381,108757.8298931122,0.018188534559604674,0.08757829893112201
2015-04-28,AAPL,29.00440788269043,MovingAverage,5,20,1,1,0,3690,18.29019355775381,107044.55528068544,-0.01575311510086741,0.07044555280685438
2015-04-29,AAPL,28.5778751373291,MovingAverage,5,20,1,1,0,3690,18.29019355775381,105470.64945030214,-0.014703277773038592,0.05470649450302134
2015-04-30,AAPL,27.802562713623047,MovingAverage,5,20,1,1,0,3690,18.29019355775381,102609.7466068268,-0.027125108818291666,0.026097466068268016
2015-05-01,AAPL,28.646738052368164,MovingAverage,5,20,1,1,0,3690,18.29019355775381,105724.75360679628,0.03035780813206146,0.057247536067962734
2015-05-04,AAPL,28.59120750427246,MovingAverage,5,20,1,1,0,3690,18.29019355775381,105519.84588432313,-0.0019381243794166503,0.05519845884323127
2015-05-05,AAPL,27.94695472717285,MovingAverage,5,20,0,1,0,3690,18.29019355775381,103142.55313682558,-0.022529342490735682,0.031425531368255655
2015-05-06,AAPL,27.771453857421875,MovingAverage,5,20,0,0,-3690,0,102494.95492744447,102494.95492744447,-0.006278671505465017,0.024949549274444704
2015-05-07,AAPL,27.94322395324707,MovingAverage,5,20,0,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-08,AAPL,28.46969985961914,MovingAverage,5,20,0,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-11,AAPL,28.179689407348633,MovingAverage,5,20,0,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-12,AAPL,28.079315185546875,MovingAverage,5,20,0,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-13,AAPL,28.11054420471191,MovingAverage,5,20,0,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-14,AAPL,28.76639747619629,MovingAverage,5,20,0,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-15,AAPL,28.726247787475582,MovingAverage,5,20,0,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-18,AAPL,29.043018341064453,MovingAverage,5,20,1,0,0,0,102494.95492744447,102494.95492744447,0.0,0.024949549274444704
2015-05-19,AAPL,29.01625633239746,MovingAverage,5,20,1,1,3532,3532,9.537561416640528,102494.95492744447,0.0,0.024949549274444704
2015-05-20,AAPL,29.01402473449707,MovingAverage,5,20,1,1,0,3532,9.537561416640528,102487.0729236603,-7.690138299742966e-05,0.02487072923660283
2015-05-21,AAPL,29.310728073120117,MovingAverage,5,20,1,1,0,3532,9.537561416640528,103535.0291156769,0.010225252435467569,0.03535029115676891
2015-05-22,AAPL,29.567258834838867,MovingAverage,5,20,1,1,0,3532,9.537561416640528,104441.09576606752,0.008751305313086766,0.044410957660675265
2015-05-26,AAPL,28.915861129760746,MovingAverage,5,20,1,1,0,3532,9.537561416640528,102140.3590717316,-0.022029036343023778,0.021403590717316012
2015-05-27,AAPL,29.455726623535156,MovingAverage,5,20,1,1,0,3532,9.537561416640528,104047.16399574281,0.01866847680329875,0.040471639957428085
2015-05-28,AAPL,29.397720336914062,MovingAverage,5,20,1,1,0,3532,9.537561416640528,103842.28579139711,-0.001969089751971409,0.03842285791397115
2015-05-29,AAPL,29.063098907470703,MovingAverage,5,20,1,1,0,3532,9.537561416640528,102660.40290260316,-0.01138151842273738,0.02660402902603165
2015-06-01,AAPL,29.121097564697266,MovingAverage,5,20,1,1,0,3532,9.537561416640528,102865.25415992738,0.0019954261967836118,0.028652541599273773
2015-06-02,AAPL,28.991716384887695,MovingAverage,5,20,1,1,0,3532,9.537561416640528,102408.27983283998,-0.004442455626240238,0.024082798328399768
2015-06-03,AAPL,29.027406692504883,MovingAverage,5,20,1,1,0,3532,9.537561416640528,102534.33799934389,0.001230937251457398,0.02534337999343883
2015-06-04,AAPL,28.85786819458008,MovingAverage,5,20,1,1,0,3532,9.537561416640528,101935.52802467349,-0.005840092074073988,0.01935528024673494
2015-06-05,AAPL,28.6994686126709,MovingAverage,5,20,1,1,0,3532,9.537561416640528,101376.06070137025,-0.00548844288291539,0.01376060701370263
2015-06-08,AAPL,28.509855270385746,MovingAverage,5,20,0,1,0,3532,9.537561416640528,100706.3463764191,-0.006606237412637106,0.007063463764190869
2015-06-09,AAPL,28.425079345703125,MovingAverage,5,20,0,0,-3532,0,100406.91781044008,100406.91781044008,-0.0029732839761639207,0.0040691781044008835
2015-06-10,AAPL,28.75078010559082,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-11,AAPL,28.68608856201172,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-12,AAPL,28.369319915771484,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-15,AAPL,28.31354331970215,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-16,AAPL,28.465242385864254,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-17,AAPL,28.3983154296875,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-18,AAPL,28.52770233154297,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-19,AAPL,28.242158889770508,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-22,AAPL,28.46746826171875,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-23,AAPL,28.338077545166016,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-24,AAPL,28.579015731811523,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-25,AAPL,28.442934036254883,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-26,AAPL,28.27562141418457,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-29,AAPL,27.780378341674805,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-06-30,AAPL,27.981151580810547,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-01,AAPL,28.242158889770508,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-02,AAPL,28.20646095275879,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-06,AAPL,28.108308792114254,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-07,AAPL,28.039154052734375,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-08,AAPL,27.343137741088867,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-09,AAPL,26.785436630249023,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-10,AAPL,27.501523971557617,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-13,AAPL,28.032461166381836,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-14,AAPL,28.02130699157715,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-15,AAPL,28.291240692138672,MovingAverage,5,20,0,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-16,AAPL,28.66824531555176,MovingAverage,5,20,1,0,0,0,100406.91781044008,100406.91781044008,0.0,0.0040691781044008835
2015-07-17,AAPL,28.915861129760746,MovingAverage,5,20,1,1,3472,3472,11.047967910766602,100406.91781044008,0.0,0.0040691781044008835
2015-07-20,AAPL,29.46240997314453,MovingAverage,5,20,1,1,0,3472,11.047967910766602,102304.53539466858,0.018899271341154433,0.02304535394668572
2015-07-21,AAPL,29.16794776916504,MovingAverage,5,20,1,1,0,3472,11.047967910766602,101282.16262245178,-0.009993425690001945,0.012821626224517768
2015-07-22,AAPL,27.934310913085938,MovingAverage,5,20,1,1,0,3472,11.047967910766602,96998.97545814514,-0.04228964956320125,-0.030010245418548576
2015-07-23,AAPL,27.920921325683594,MovingAverage,5,20,1,1,0,3472,11.047967910766602,96952.4868106842,-0.000479269468995569,-0.03047513189315798
2015-07-24,AAPL,27.773685455322266,MovingAverage,5,20,1,1,0,3472,11.047967910766602,96441.28386878967,-0.005272716138707612,-0.035587161312103266
2015-07-27,AAPL,27.38774681091309,MovingAverage,5,20,0,1,0,3472,11.047967910766602,95101.30489540102,-0.013894246526329201,-0.048986951045989824
2015-07-28,AAPL,27.523836135864254,MovingAverage,5,20,0,0,-3472,0,95573.80703163146,95573.80703163146,0.00496840854865388,-0.044261929683685475
2015-07-29,AAPL,27.436830520629883,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-07-30,AAPL,27.298524856567383,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-07-31,AAPL,27.059823989868164,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-03,AAPL,26.421815872192383,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-04,AAPL,25.574098587036133,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-05,AAPL,25.743648529052734,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-06,AAPL,25.79966735839844,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-07,AAPL,25.887060165405273,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-10,AAPL,26.82824325561523,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-11,AAPL,25.432147979736328,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-12,AAPL,25.824312210083008,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-13,AAPL,25.80414772033691,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-14,AAPL,25.985658645629883,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-17,AAPL,26.25457000732422,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-18,AAPL,26.106666564941406,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-19,AAPL,25.772775650024418,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-20,AAPL,25.24392318725586,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-21,AAPL,23.699926376342773,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-24,AAPL,23.10833168029785,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-25,AAPL,23.247255325317383,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-26,AAPL,24.58060836791992,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-27,AAPL,25.304424285888672,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-28,AAPL,25.38733673095703,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-08-31,AAPL,25.268564224243164,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-01,AAPL,24.139141082763672,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-02,AAPL,25.174448013305664,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-03,AAPL,24.732988357543945,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-04,AAPL,24.48649024963379,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-08,AAPL,25.16773223876953,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-09,AAPL,24.68368911743164,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-10,AAPL,25.22599220275879,MovingAverage,5,20,0,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-11,AAPL,25.593502044677734,MovingAverage,5,20,1,0,0,0,95573.80703163146,95573.80703163146,0.0,-0.044261929683685475
2015-09-14,AAPL,25.839998245239254,MovingAverage,5,20,1,1,3698,3698,17.493520736694336,95573.80703163146,0.0,-0.044261929683685475
2015-09-15,AAPL,26.057369232177734,MovingAverage,5,20,1,1,0,3698,17.493520736694336,96377.64494132996,0.008410650728106539,-0.03622355058670046
2015-09-16,AAPL,26.08650779724121,MovingAverage,5,20,1,1,0,3698,17.493520736694336,96485.39935493469,0.0011180436466395882,-0.03514600645065302
2015-09-17,AAPL,25.52851104736328,MovingAverage,5,20,1,1,0,3698,17.493520736694336,94421.92737388611,-0.021386365137566754,-0.055780726261138946
2015-09-18,AAPL,25.423194885253903,MovingAverage,5,20,1,1,0,3698,17.493520736694336,94032.46820640563,-0.004124668689914901,-0.05967531793594372
2015-09-21,AAPL,25.817598342895508,MovingAverage,5,20,1,1,0,3698,17.493520736694336,95490.97219276428,0.01551064237894062,-0.045090278072357215
2015-09-22,AAPL,25.411985397338867,MovingAverage,5,20,1,1,0,3698,17.493520736694336,93991.01552009583,-0.015707837486883536,-0.06008984479904178
2015-09-23,AAPL,25.61815071105957,MovingAverage,5,20,1,1,0,3698,17.493520736694336,94753.41485023499,0.008111406456462467,-0.05246585149765015
2015-09-24,AAPL,25.77052879333496,MovingAverage,5,20,1,1,0,3698,17.493520736694336,95316.90899848938,0.005946953459619708,-0.0468309100151062
2015-09-25,AAPL,25.705551147460938,MovingAverage,5,20,1,1,0,3698,17.493520736694336,95076.62166404724,-0.0025209308292398758,-0.04923378335952755
2015-09-28,AAPL,25.196861267089844,MovingAverage,5,20,1,1,0,3698,17.493520736694336,93195.48648643494,-0.019785465077411857,-0.06804513513565058
2015-09-29,AAPL,24.43942642211914,MovingAverage,5,20,1,1,0,3698,17.493520736694336,90394.49242973328,-0.030055039812570294,-0.09605507570266725
2015-09-30,AAPL,24.717302322387695,MovingAverage,5,20,0,1,0,3698,17.493520736694336,91422.07750892639,0.011367784159990624,-0.08577922491073608
2015-10-01,AAPL,24.55595588684082,MovingAverage,5,20,0,0,-3698,0,90825.41839027405,90825.41839027405,-0.006526422664088871,-0.09174581609725951
2015-10-02,AAPL,24.735227584838867,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-05,AAPL,24.824867248535156,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-06,AAPL,24.94363594055176,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-07,AAPL,24.824867248535156,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-08,AAPL,24.538028717041016,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-09,AAPL,25.12514877319336,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-12,AAPL,25.00861930847168,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-13,AAPL,25.051193237304688,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-14,AAPL,24.6971378326416,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-15,AAPL,25.066877365112305,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-16,AAPL,24.883129119873047,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-19,AAPL,25.037750244140625,MovingAverage,5,20,0,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-20,AAPL,25.494897842407227,MovingAverage,5,20,1,0,0,0,90825.41839027405,90825.41839027405,0.0,-0.09174581609725951
2015-10-21,AAPL,25.492656707763672,MovingAverage,5,20,1,1,3562,3562,20.575197219848633,90825.41839027405,0.0,-0.09174581609725951
2015-10-22,AAPL,25.882579803466797,MovingAverage,5,20,1,1,0,3562,20.575197219848633,92214.32445716858,0.015292041495767572,-0.07785675542831416
2015-10-23,AAPL,26.684823989868164,MovingAverage,5,20,1,1,0,3562,20.575197219848633,95071.91824913025,0.03098861059584035,-0.049280817508697505
2015-10-26,AAPL,25.83327865600586,MovingAverage,5,20,1,1,0,3562,20.575197219848633,92038.71376991272,-0.03190431554425144,-0.07961286230087283
2015-10-27,AAPL,25.6696834564209,MovingAverage,5,20,1,1,0,3562,20.575197219848633,91455.98766899109,-0.006331315128744519,-0.0854401233100891
2015-10-28,AAPL,26.72740936279297,MovingAverage,5,20,1,1,0,3562,20.575197219848633,95223.6073474884,0.041195986993586065,-0.04776392652511596
2015-10-29,AAPL,27.009756088256836,MovingAverage,5,20,1,1,0,3562,20.575197219848633,96229.3263835907,0.01056165654838348,-0.037706736164093035
2015-10-30,AAPL,26.77894401550293,MovingAverage,5,20,1,1,0,3562,20.575197219848633,95407.17378044128,-0.008543680331629222,-0.04592826219558721
2015-11-02,AAPL,27.155420303344727,MovingAverage,5,20,1,1,0,3562,20.575197219848633,96748.18231773376,0.01405563632330753,-0.03251817682266234
2015-11-03,AAPL,27.466907501220703,MovingAverage,5,20,1,1,0,3562,20.575197219848633,97857.699716568,0.011468095547164214,-0.021423002834320082
2015-11-04,AAPL,27.33917236328125,MovingAverage,5,20,1,1,0,3562,20.575197219848633,97402.70715522766,-0.004649532562671754,-0.025972928447723365
2015-11-05,AAPL,27.21314239501953,MovingAverage,5,20,1,1,0,3562,20.575197219848633,96953.78840827942,-0.004608893942062764,-0.030462115917205823
2015-11-06,AAPL,27.24464988708496,MovingAverage,5,20,1,1,0,3562,20.575197219848633,97066.01809501648,0.001157558550104909,-0.02933981904983518
2015-11-09,AAPL,27.134376525878903,MovingAverage,5,20,1,1,0,3562,20.575197219848633,96673.2243824005,-0.004046665561489138,-0.03326775617599498
2015-11-10,AAPL,26.279186248779297,MovingAverage,5,20,1,1,0,3562,20.575197219848633,93627.0366153717,-0.03151014964577259,-0.06372963384628294
2015-11-11,AAPL,26.130653381347656,MovingAverage,5,20,1,1,0,3562,20.575197219848633,93097.9625415802,-0.005650868519581409,-0.06902037458419796
2015-11-12,AAPL,26.042875289916992,MovingAverage,5,20,1,1,0,3562,20.575197219848633,92785.29697990417,-0.0033584576196968863,-0.07214703020095825
2015-11-13,AAPL,25.282209396362305,MovingAverage,5,20,0,1,0,3562,20.575197219848633,90075.80506706238,-0.029201737786414883,-0.09924194932937624
2015-11-16,AAPL,25.69630241394043,MovingAverage,5,20,0,0,-3562,0,91550.80439567566,91550.80439567566,0.0163750890432246,-0.08449195604324344
2015-11-17,AAPL,25.58602523803711,MovingAverage,5,20,0,0,0,0,91550.80439567566,91550.80439567566,0.0,-0.08449195604324344
2015-11-18,AAPL,26.396209716796875,MovingAverage,5,20,0,0,0,0,91550.80439567566,91550.80439567566,0.0,-0.08449195604324344
2015-11-19,AAPL,26.73153305053711,MovingAverage,5,20,0,0,0,0,91550.80439567566,91550.80439567566,0.0,-0.08449195604324344
2015-11-20,AAPL,26.84856605529785,MovingAverage,5,20,0,0,0,0,91550.80439567566,91550.80439567566,0.0,-0.08449195604324344
2015-11-23,AAPL,26.49972915649414,MovingAverage,5,20,0,0,0,0,91550.80439567566,91550.80439567566,0.0,-0.08449195604324344
2015-11-24,AAPL,26.754039764404297,MovingAverage,5,20,1,0,0,0,91550.80439567566,91550.80439567566,0.0,-0.08449195604324344
2015-11-25,AAPL,26.562747955322266,MovingAverage,5,20,1,1,3446,3446,15.574941635131836,91550.80439567566,0.0,-0.08449195604324344
2015-11-27,AAPL,26.513233184814453,MovingAverage,5,20,1,1,0,3446,15.574941635131836,91380.17649650574,-0.0018637509555075038,-0.08619823503494262
2015-11-30,AAPL,26.623517990112305,MovingAverage,5,20,1,1,0,3446,15.574941635131836,91760.21793556213,0.004158904629287141,-0.08239782064437862
2015-12-01,AAPL,26.407459259033203,MovingAverage,5,20,1,1,0,3446,15.574941635131836,91015.67954826355,-0.008113956178933956,-0.0898432045173645
2015-12-02,AAPL,26.168907165527344,MovingAverage,5,20,0,1,0,3446,15.574941635131836,90193.62903404236,-0.009031965901933114,-0.09806370965957645
2015-12-03,AAPL,25.925851821899418,MovingAverage,5,20,0,0,-3446,0,89356.06031990053,89356.06031990053,-0.00928634010087015,-0.10643939680099468
2015-12-04,AAPL,26.787796020507812,MovingAverage,5,20,1,0,0,0,89356.06031990053,89356.06031990053,0.0,-0.10643939680099468
2015-12-07,AAPL,26.619009017944336,MovingAverage,5,20,1,1,3356,3356,22.66605567933584,89356.06031990053,0.0,-0.10643939680099468
2015-12-08,AAPL,26.607763290405273,MovingAverage,5,20,1,1,0,3356,22.66605567933584,89318.31965827943,-0.0004223626409443071,-0.10681680341720567
2015-12-09,AAPL,26.020366668701172,MovingAverage,5,20,1,1,0,3356,22.66605567933584,87347.01659584047,-0.02207053457768704,-0.12652983404159535
2015-12-10,AAPL,26.14414978027344,MovingAverage,5,20,1,1,0,3356,22.66605567933584,87762.432718277,0.004755928005631738,-0.12237567281722994
2015-12-11,AAPL,25.471256256103516,MovingAverage,5,20,0,1,0,3356,22.66605567933584,85504.20205116273,-0.025731176736672023,-0.14495797948837263
2015-12-14,AAPL,25.313718795776367,MovingAverage,5,20,0,0,-3356,0,84975.50633430482,84975.50633430482,-0.006183271747762231,-0.1502449366569517
2015-12-15,AAPL,24.865863800048828,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-16,AAPL,25.057151794433594,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-17,AAPL,24.526042938232425,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-18,AAPL,23.862138748168945,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-21,AAPL,24.154705047607425,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-22,AAPL,24.132200241088867,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-23,AAPL,24.44277000427246,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-24,AAPL,24.312244415283203,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-28,AAPL,24.039926528930664,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-29,AAPL,24.472021102905273,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-30,AAPL,24.152456283569336,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2015-12-31,AAPL,23.6888484954834,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-04,AAPL,23.709104537963867,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-05,AAPL,23.114971160888672,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-06,AAPL,22.662614822387695,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-07,AAPL,21.706144332885746,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-08,AAPL,21.820920944213867,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-11,AAPL,22.17426300048828,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-12,AAPL,22.496084213256836,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-13,AAPL,21.917699813842773,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-14,AAPL,22.397058486938477,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-15,AAPL,21.859176635742188,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-19,AAPL,21.753419876098633,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-20,AAPL,21.78266716003418,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-21,AAPL,21.672399520874023,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-22,AAPL,22.824647903442383,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-25,AAPL,22.379053115844727,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-26,AAPL,22.502830505371097,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-27,AAPL,21.024248123168945,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-28,AAPL,21.175033569335938,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-01-29,AAPL,21.906448364257812,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-02-01,AAPL,21.70165252685547,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
2016-02-02,AAPL,21.26280403137207,MovingAverage,5,20,0,0,0,0,84975.50633430482,84975.50633430482,0.0,-0.1502449366569517
